OBJECTID;Corine_Slide;X;Y;Corine_Slide_1;OBJECTID_1;Elev_slidee;X_1;Y_1;Elev_slidee_1;OBJECTID_12;Slope_slide;X_12;Y_12;Slope_slide_1
2366;321;7258144,697799999300000;2269287,178999999500000;321,000000000000000;2366;2153;7258144,697799999300000;2269287,178999999500000;2153,000000000000000;2366;199;7258144,697799999300000;2269287,178999999500000;199,000000000000000
2367;321;7258169,697799999300000;2269287,178999999500000;321,000000000000000;2367;2140;7258169,697799999300000;2269287,178999999500000;2140,000000000000000;2367;197;7258169,697799999300000;2269287,178999999500000;197,000000000000000
2368;324;7259094,697799999300000;2269287,178999999500000;324,000000000000000;2368;1933;7259094,697799999300000;2269287,178999999500000;1933,000000000000000;2368;234;7259094,697799999300000;2269287,178999999500000;234,000000000000000
2369;324;7259119,697799999300000;2269287,178999999500000;324,000000000000000;2369;1930;7259119,697799999300000;2269287,178999999500000;1930,000000000000000;2369;234;7259119,697799999300000;2269287,178999999500000;234,000000000000000
2370;324;7259144,697799999300000;2269287,178999999500000;324,000000000000000;2370;1926;7259144,697799999300000;2269287,178999999500000;1926,000000000000000;2370;234;7259144,697799999300000;2269287,178999999500000;234,000000000000000
2371;324;7259169,697799999300000;2269287,178999999500000;324,000000000000000;2371;1922;7259169,697799999300000;2269287,178999999500000;1922,000000000000000;2371;233;7259169,697799999300000;2269287,178999999500000;233,000000000000000
2372;324;7259194,697799999300000;2269287,178999999500000;324,000000000000000;2372;1920;7259194,697799999300000;2269287,178999999500000;1920,000000000000000;2372;235;7259194,697799999300000;2269287,178999999500000;235,000000000000000
2373;324;7259219,697799999300000;2269287,178999999500000;324,000000000000000;2373;1910;7259219,697799999300000;2269287,178999999500000;1910,000000000000000;2373;234;7259219,697799999300000;2269287,178999999500000;234,000000000000000
2374;324;7259244,697799999300000;2269287,178999999500000;324,000000000000000;2374;1906;7259244,697799999300000;2269287,178999999500000;1906,000000000000000;2374;235;7259244,697799999300000;2269287,178999999500000;235,000000000000000
2375;324;7259269,697799999300000;2269287,178999999500000;324,000000000000000;2375;1902;7259269,697799999300000;2269287,178999999500000;1902,000000000000000;2375;235;7259269,697799999300000;2269287,178999999500000;235,000000000000000
2376;324;7259294,697799999300000;2269287,178999999500000;324,000000000000000;2376;1898;7259294,697799999300000;2269287,178999999500000;1898,000000000000000;2376;237;7259294,697799999300000;2269287,178999999500000;237,000000000000000
2377;324;7259319,697799999300000;2269287,178999999500000;324,000000000000000;2377;1894;7259319,697799999300000;2269287,178999999500000;1894,000000000000000;2377;240;7259319,697799999300000;2269287,178999999500000;240,000000000000000
2378;324;7259344,697799999300000;2269287,178999999500000;324,000000000000000;2378;1892;7259344,697799999300000;2269287,178999999500000;1892,000000000000000;2378;239;7259344,697799999300000;2269287,178999999500000;239,000000000000000
2379;324;7259369,697799999300000;2269287,178999999500000;324,000000000000000;2379;1893;7259369,697799999300000;2269287,178999999500000;1893,000000000000000;2379;239;7259369,697799999300000;2269287,178999999500000;239,000000000000000
2380;324;7259394,697799999300000;2269287,178999999500000;324,000000000000000;2380;1893;7259394,697799999300000;2269287,178999999500000;1893,000000000000000;2380;239;7259394,697799999300000;2269287,178999999500000;239,000000000000000
2381;321;7257819,697799999300000;2269262,178999999500000;321,000000000000000;2381;2050;7257819,697799999300000;2269262,178999999500000;2050,000000000000000;2381;202;7257819,697799999300000;2269262,178999999500000;202,000000000000000
2382;321;7257844,697799999300000;2269262,178999999500000;321,000000000000000;2382;2064;7257844,697799999300000;2269262,178999999500000;2064,000000000000000;2382;192;7257844,697799999300000;2269262,178999999500000;192,000000000000000
2383;321;7257869,697799999300000;2269262,178999999500000;321,000000000000000;2383;2080;7257869,697799999300000;2269262,178999999500000;2080,000000000000000;2383;188;7257869,697799999300000;2269262,178999999500000;188,000000000000000
2384;321;7257894,697799999300000;2269262,178999999500000;321,000000000000000;2384;2095;7257894,697799999300000;2269262,178999999500000;2095,000000000000000;2384;185;7257894,697799999300000;2269262,178999999500000;185,000000000000000
2385;321;7257919,697799999300000;2269262,178999999500000;321,000000000000000;2385;2116;7257919,697799999300000;2269262,178999999500000;2116,000000000000000;2385;187;7257919,697799999300000;2269262,178999999500000;187,000000000000000
2386;321;7257944,697799999300000;2269262,178999999500000;321,000000000000000;2386;2135;7257944,697799999300000;2269262,178999999500000;2135,000000000000000;2386;198;7257944,697799999300000;2269262,178999999500000;198,000000000000000
2387;321;7257969,697799999300000;2269262,178999999500000;321,000000000000000;2387;2154;7257969,697799999300000;2269262,178999999500000;2154,000000000000000;2387;211;7257969,697799999300000;2269262,178999999500000;211,000000000000000
2388;321;7257994,697799999300000;2269262,178999999500000;321,000000000000000;2388;2164;7257994,697799999300000;2269262,178999999500000;2164,000000000000000;2388;223;7257994,697799999300000;2269262,178999999500000;223,000000000000000
2389;321;7258044,697799999300000;2269262,178999999500000;321,000000000000000;2389;2167;7258044,697799999300000;2269262,178999999500000;2167,000000000000000;2389;230;7258044,697799999300000;2269262,178999999500000;230,000000000000000
2390;321;7258069,697799999300000;2269262,178999999500000;321,000000000000000;2390;2166;7258069,697799999300000;2269262,178999999500000;2166,000000000000000;2390;229;7258069,697799999300000;2269262,178999999500000;229,000000000000000
2391;321;7258094,697799999300000;2269262,178999999500000;321,000000000000000;2391;2161;7258094,697799999300000;2269262,178999999500000;2161,000000000000000;2391;221;7258094,697799999300000;2269262,178999999500000;221,000000000000000
2392;321;7258119,697799999300000;2269262,178999999500000;321,000000000000000;2392;2154;7258119,697799999300000;2269262,178999999500000;2154,000000000000000;2392;208;7258119,697799999300000;2269262,178999999500000;208,000000000000000
2393;324;7259094,697799999300000;2269262,178999999500000;324,000000000000000;2393;1927;7259094,697799999300000;2269262,178999999500000;1927,000000000000000;2393;232;7259094,697799999300000;2269262,178999999500000;232,000000000000000
2394;324;7259119,697799999300000;2269262,178999999500000;324,000000000000000;2394;1924;7259119,697799999300000;2269262,178999999500000;1924,000000000000000;2394;231;7259119,697799999300000;2269262,178999999500000;231,000000000000000
2395;324;7259144,697799999300000;2269262,178999999500000;324,000000000000000;2395;1923;7259144,697799999300000;2269262,178999999500000;1923,000000000000000;2395;232;7259144,697799999300000;2269262,178999999500000;232,000000000000000
2396;324;7259169,697799999300000;2269262,178999999500000;324,000000000000000;2396;1915;7259169,697799999300000;2269262,178999999500000;1915,000000000000000;2396;231;7259169,697799999300000;2269262,178999999500000;231,000000000000000
2397;324;7259194,697799999300000;2269262,178999999500000;324,000000000000000;2397;1910;7259194,697799999300000;2269262,178999999500000;1910,000000000000000;2397;232;7259194,697799999300000;2269262,178999999500000;232,000000000000000
2398;324;7259219,697799999300000;2269262,178999999500000;324,000000000000000;2398;1904;7259219,697799999300000;2269262,178999999500000;1904,000000000000000;2398;234;7259219,697799999300000;2269262,178999999500000;234,000000000000000
2399;324;7259244,697799999300000;2269262,178999999500000;324,000000000000000;2399;1898;7259244,697799999300000;2269262,178999999500000;1898,000000000000000;2399;236;7259244,697799999300000;2269262,178999999500000;236,000000000000000
2400;324;7259269,697799999300000;2269262,178999999500000;324,000000000000000;2400;1893;7259269,697799999300000;2269262,178999999500000;1893,000000000000000;2400;239;7259269,697799999300000;2269262,178999999500000;239,000000000000000
2401;324;7259294,697799999300000;2269262,178999999500000;324,000000000000000;2401;1887;7259294,697799999300000;2269262,178999999500000;1887,000000000000000;2401;240;7259294,697799999300000;2269262,178999999500000;240,000000000000000
2402;324;7259319,697799999300000;2269262,178999999500000;324,000000000000000;2402;1887;7259319,697799999300000;2269262,178999999500000;1887,000000000000000;2402;241;7259319,697799999300000;2269262,178999999500000;241,000000000000000
2403;324;7259344,697799999300000;2269262,178999999500000;324,000000000000000;2403;1886;7259344,697799999300000;2269262,178999999500000;1886,000000000000000;2403;242;7259344,697799999300000;2269262,178999999500000;242,000000000000000
2404;324;7259369,697799999300000;2269262,178999999500000;324,000000000000000;2404;1886;7259369,697799999300000;2269262,178999999500000;1886,000000000000000;2404;240;7259369,697799999300000;2269262,178999999500000;240,000000000000000
2405;321;7257819,697799999300000;2269237,178999999500000;321,000000000000000;2405;2034;7257819,697799999300000;2269237,178999999500000;2034,000000000000000;2405;205;7257819,697799999300000;2269237,178999999500000;205,000000000000000
2406;321;7257844,697799999300000;2269237,178999999500000;321,000000000000000;2406;2047;7257844,697799999300000;2269237,178999999500000;2047,000000000000000;2406;197;7257844,697799999300000;2269237,178999999500000;197,000000000000000
2407;321;7257869,697799999300000;2269237,178999999500000;321,000000000000000;2407;2067;7257869,697799999300000;2269237,178999999500000;2067,000000000000000;2407;191;7257869,697799999300000;2269237,178999999500000;191,000000000000000
2408;321;7257894,697799999300000;2269237,178999999500000;321,000000000000000;2408;2087;7257894,697799999300000;2269237,178999999500000;2087,000000000000000;2408;187;7257894,697799999300000;2269237,178999999500000;187,000000000000000
2409;321;7257919,697799999300000;2269237,178999999500000;321,000000000000000;2409;2110;7257919,697799999300000;2269237,178999999500000;2110,000000000000000;2409;196;7257919,697799999300000;2269237,178999999500000;196,000000000000000
2410;321;7257944,697799999300000;2269237,178999999500000;321,000000000000000;2410;2131;7257944,697799999300000;2269237,178999999500000;2131,000000000000000;2410;204;7257944,697799999300000;2269237,178999999500000;204,000000000000000
2411;321;7257969,697799999300000;2269237,178999999500000;321,000000000000000;2411;2148;7257969,697799999300000;2269237,178999999500000;2148,000000000000000;2411;204;7257969,697799999300000;2269237,178999999500000;204,000000000000000
2412;321;7258044,697799999300000;2269237,178999999500000;321,000000000000000;2412;2156;7258044,697799999300000;2269237,178999999500000;2156,000000000000000;2412;227;7258044,697799999300000;2269237,178999999500000;227,000000000000000
2413;321;7258069,697799999300000;2269237,178999999500000;321,000000000000000;2413;2155;7258069,697799999300000;2269237,178999999500000;2155,000000000000000;2413;221;7258069,697799999300000;2269237,178999999500000;221,000000000000000
2414;321;7258094,697799999300000;2269237,178999999500000;321,000000000000000;2414;2147;7258094,697799999300000;2269237,178999999500000;2147,000000000000000;2414;209;7258094,697799999300000;2269237,178999999500000;209,000000000000000
2415;324;7259094,697799999300000;2269237,178999999500000;324,000000000000000;2415;1922;7259094,697799999300000;2269237,178999999500000;1922,000000000000000;2415;231;7259094,697799999300000;2269237,178999999500000;231,000000000000000
2416;324;7259119,697799999300000;2269237,178999999500000;324,000000000000000;2416;1915;7259119,697799999300000;2269237,178999999500000;1915,000000000000000;2416;231;7259119,697799999300000;2269237,178999999500000;231,000000000000000
2417;324;7259144,697799999300000;2269237,178999999500000;324,000000000000000;2417;1910;7259144,697799999300000;2269237,178999999500000;1910,000000000000000;2417;230;7259144,697799999300000;2269237,178999999500000;230,000000000000000
2418;324;7259169,697799999300000;2269237,178999999500000;324,000000000000000;2418;1906;7259169,697799999300000;2269237,178999999500000;1906,000000000000000;2418;233;7259169,697799999300000;2269237,178999999500000;233,000000000000000
2419;324;7259194,697799999300000;2269237,178999999500000;324,000000000000000;2419;1900;7259194,697799999300000;2269237,178999999500000;1900,000000000000000;2419;233;7259194,697799999300000;2269237,178999999500000;233,000000000000000
2420;324;7259219,697799999300000;2269237,178999999500000;324,000000000000000;2420;1894;7259219,697799999300000;2269237,178999999500000;1894,000000000000000;2420;235;7259219,697799999300000;2269237,178999999500000;235,000000000000000
2421;324;7259244,697799999300000;2269237,178999999500000;324,000000000000000;2421;1887;7259244,697799999300000;2269237,178999999500000;1887,000000000000000;2421;237;7259244,697799999300000;2269237,178999999500000;237,000000000000000
